Original_Title,Matched_Citation,Match_Score
225 : Recruiting Students into Science~ Evaluating the Impact of the North Dakota IDeA Network of Biomedical Research Excellence.,"Conway, P., Hanson, B., Wages, J., Gonnella, T., Super, H., Sens, D., Doze, V., Cisek, K., & Boeckel, J. (2012b). Recruiting Students into Science: Evaluating the Impact of the North Dakota IDeA Network of Biomedical Research Excellence. Council on Undergraduate Research Quarterly, 32(3), 34–39.",0.6458333333333334
297 : Undergraduate Research at a Teaching-Oriented College~ Seniors' Perspectives and Approaches to Consider.,"Cresiski, R. H., Qingmin Shi, Thanki, S., & Navarrete, L. (2021b). Undergraduate Research at a Teaching-Oriented College: Seniors’ Perspectives and Approaches to Consider. Journal of the Scholarship of Teaching & Learning, 21(1), 131–151.",0.64576802507837
204 : Outcomes of Texas Southern University's Summer Undergraduate Research Program.,"Owerbach, D., Ohia, S. E., & Oyekan, A. (2013b). Outcomes of Texas Southern University’s Summer Undergraduate Research Program. Council on Undergraduate Research Quarterly, 34(2), 43–46.",0.6451612903225806
307 : Undergraduate Research Participation Is Associated With Improved Student Outcomes at a Hispanic-Serving Institution.,"Collins, T. W., Grineski, S. E., Shenberger, J., Morales, X., Morera, O. F., & Echegoyen, L. E. (2017a). Undergraduate Research Participation Is Associated With Improved Student Outcomes at a Hispanic-Serving Institution. Journal of College Student Development, 58(4), Article 4.",0.6430517711171662
234 : Rhetoric and Affect in Undergraduate Research~ A Diary Study.,"Johnson, K., & Rifenburg, J. M. (2022b). Rhetoric and Affect in Undergraduate Research: A Diary Study. Across the Disciplines, 19(3/4), 225–242.",0.6421052631578947
"160 : Implementation and Evaluation of an Undergraduate Research Curricular Pathway at a Public, Research-Intensive University","Guidry, M., & Zhang Hill, Y. (2022b). Implementation and Evaluation of an Undergraduate Research Curricular Pathway at a Public, Research-Intensive University. Journal of Geoscience Education, 70(3), 384–398. https://doi.org/10.1080/10899995.2021.1977029",0.6406685236768802
208 : Passion-Driven Statistics~ A course-based undergraduate research experience (CURE).,"Spence, N. J., Anderson, R., Corrow, S., Dumais, S. A., & Dierker, L. (2022b). Passion-Driven Statistics: A course-based undergraduate research experience (CURE). Mathematics Enthusiast, 19(3), 759–770.",0.640625
"250 : Students in Fully Online Programs Report More Positive Attitudes toward Science than Students in Traditional, In-Person Programs","Perera, V., Mead, C., Buxner, S., Lopatto, D., Horodyskyj, L., Semken, S., & Anbar, A. D. (2017b). Students in Fully Online Programs Report More Positive Attitudes toward Science than Students in Traditional, In-Person Programs. CBE - Life Sciences Education, 16(4), 1–14. https://doi.org/10.1187/cbe.16-11-0316",0.6403940886699507
"261 : The Genesis, Evolution, and Influence of Undergraduate Research Mentoring Relationships.","Davis, S. N., & Jones, R. M. (2020b). The Genesis, Evolution, and Influence of Undergraduate Research Mentoring Relationships. International Journal for the Scholarship of Teaching & Learning, 14(1), 1–9.",0.6397058823529411
101 : Does exposure to research experiences have different learning outcomes than prior exposure to lab techniques in non‐research settings~,"Beheshtian, C., Garcia, V. E., Zhu‐Hui Ng, T., Alkhatib, S., Quang, E., Cho, K. J., Nguyen, T. D., Le, D. N., & Kadandale, P. (2023b). Does exposure to research experiences have different learning outcomes than prior exposure to lab techniques in non‐research settings? Biochemistry & Molecular Biology Education, 51(2), 180–188.",0.6367924528301887
55 : Can first-year undergraduate geography students do individual research~,"Guo, X., Loy, K., & Banow, R. (2018b). Can first-year undergraduate geography students do individual research? Journal of Geography in Higher Education, 42(3), 412–426.",0.6367713004484304
239 : Stressing Escherichia coli to educate students about research~ A CURE to investigate multiple levels of gene regulation.,"McDonough, J., Goudsouzian, L. K., Papaj, A., Maceli, A. R., Klepac‐Ceraj, V., & Peterson, C. N. (2017a). Stressing Escherichia coli to educate students about research: A CURE to investigate multiple levels of gene regulation. Biochemistry & Molecular Biology Education, 45(5), Article 5.",0.636604774535809
20 : A Model for an Undergraduate Research Experience Programin Quantitative Sciences.,"Kay See Tan, Elkin, E. B., & Satagopan, J. M. (2022b). A Model for an Undergraduate Research Experience Programin Quantitative Sciences. Journal of Statistics & Data Science Education, 30(1), 65–74.",0.6360153256704981
148 : How Does High Impact Practice Predict Student Engagement~ A Comparison of White and Minority Students,"Sweat, J., Jones, G., Han, S., & Wolfgram, S. M. (2013b). How Does High Impact Practice Predict Student Engagement? A Comparison of White and Minority Students. International Journal for the Scholarship of Teaching and Learning, 7(2), 1–26.",0.6355140186915887
186 : Learning science by doing science~ an authentic science process-learning model in postsecondary education.,"Labouta, H. I., Kenny, N. A., Rui Li, Anikovskiy, M., Reid, L., & Cramb, D. T. (2018a). Learning science by doing science: An authentic science process-learning model in postsecondary education. International Journal of Science Education, 40(12), Article 12.",0.6350148367952523
229 : Research Experiences of Undergraduate Students at a Comprehensive University.,"Tan, E. B. (2007b). Research Experiences of Undergraduate Students at a Comprehensive University. International Journal of Teaching & Learning in Higher Education, 19(3), 205–215.",0.6341463414634146
116 : Establishing a STEM Summer Research Program for Underrepresented Minority Students.,"Morgan, K. L., Crenshaw, J., & Martin, M. L. (2021b). Establishing a STEM Summer Research Program for Underrepresented Minority Students. Journal of STEM Education: Innovations & Research, 22(2), 46–52.",0.6339622641509434
127 : Expectations and Experience~ Creating an Effective Remote Summer Undergraduate Research Program,"Wimberly-Young, E., Morales, V. C., & Weaver, K. F. (2021a). Expectations and Experience: Creating an Effective Remote Summer Undergraduate Research Program. Scholarship and Practice of Undergraduate Research, 5(2), Article 2.",0.6336633663366337
12 : A first-year research experience~ The Freshman Project in Physics at Loyola University Chicago,"Bougie, J., Gangopadhyaya, A., Moses, S., Polak, R. D., Ramsey, G. P., & Walkosz, W. (2020b). A first-year research experience: The Freshman Project in Physics at Loyola University Chicago. American Journal of Physics, 88(9), 734–739.",0.6333333333333333
176 : Integrating Undergraduate Research into Engineering~ A Communications Approach to Holistic Education.,"Thompson, N. S., Alford, E. M., Changyong Liao, Johnson, R., & Matthews, M. A. (2005b). Integrating Undergraduate Research into Engineering: A Communications Approach to Holistic Education. Journal of Engineering Education, 94(3), 297–307.",0.6329113924050633
"309 : Undergraduate Research~ I Am Not Sure What It Is, But I Don't Have Time to Do It Anyway.","Vieyra, M., Carlson, A., Leaver, E., & Timmerman, B. (2013b). Undergraduate Research: I Am Not Sure What It Is, But I Don’t Have Time to Do It Anyway. Council on Undergraduate Research Quarterly, 33(3), 27–34.",0.6327272727272727
228 : Research Anxiety Predicts Undergraduates' Intentions to Pursue Scientific Research Careers,"Cooper, K. M., Eddy, S. L., & Brownell, S. E. (2023b). Research Anxiety Predicts Undergraduates’ Intentions to Pursue Scientific Research Careers. CBE - Life Sciences Education, 22(1). https://doi.org/10.1187/cbe.22-02-0022",0.6323024054982818
163 : Implementing Course-based Research Increases Student Aspirations for STEM Degrees.,"Overath, R. D., Daiyuan Zhang, & Hatherill, J. R. (2016b). Implementing Course-based Research Increases Student Aspirations for STEM Degrees. Council on Undergraduate Research Quarterly, 37(2), 4–10.",0.631578947368421
231 : Research skills and STEM undergraduate research students' aspirations for research careers~ Mediating effects of research self-efficacy,"Adedokun, O. A., Bessenbacher, A. B., Parker, L. C., Kirkham, L. L., & Burgess, W. D. (2013a). Research skills and STEM undergraduate research students’ aspirations for research careers: Mediating effects of research self-efficacy. Journal of Research in Science Teaching, 50(8), Article 8. https://doi.org/10.1002/tea.21102",0.6308411214953271
248 : Student Perspectives on Facilitating Positive Undergraduate Research Experiences.,"Bruno, B. C., Thomas, S., James, L., & Frazier, M. (2011b). Student Perspectives on Facilitating Positive Undergraduate Research Experiences. Council on Undergraduate Research Quarterly, 32(2), 37–40.",0.6259541984732825
135 : Factors Affecting Persistence of Undergraduate Students in a Fisheries and Wildlife Program~ Transfer Students.,"Wolter, B. H. K., Millenbah, K. F., Montgomery, R. A., & Schneider, J. W. (2011a). Factors Affecting Persistence of Undergraduate Students in a Fisheries and Wildlife Program: Transfer Students. Journal of Natural Resources & Life Sciences Education, 40(1), Article 1.",0.625
"131 : Exploring the Dynamics of Directed Studies Courses~ Student, Instructor, and Administrator Perspectives.","Hvenegaard, G., Link, A.-M. L., Moore, S. E., & Wesselius, J. C. (2013a). Exploring the Dynamics of Directed Studies Courses: Student, Instructor, and Administrator Perspectives. Canadian Journal for the Scholarship of Teaching & Learning, 4(2), Article 2.",0.6242424242424243
132 : Exploring the Leech Gut Microbiome as a Course-based Undergraduate Research Experience.,"Gold, R. S., Bucklin, C. J., Forshee II, J. L., Weeks, C., & Hardin, L. (2023b). Exploring the Leech Gut Microbiome as a Course-based Undergraduate Research Experience. Journal of College Science Teaching, 52(5), 70–79.",0.624113475177305
152 : Immersing Undergraduate Students in the Research Experience~ A Practical Laboratory Module on Molecular Cloning of Microbial Genes,"Wang, J. T. H., Schembri, M. A., Ramakrishna, M., Sagulenko, E., & Fuerst, J. A. (2012b). Immersing Undergraduate Students in the Research Experience: A Practical Laboratory Module on Molecular Cloning of Microbial Genes. Biochemistry and Molecular Biology Education, 40(1), 37–45. https://doi.org/10.1002/bmb.20572",0.6235011990407674
216 : Positioning Humanity before Progress~ Students' and Mentors' Perceptions of the COVID-19 Impact on Undergraduate Research,"Savic, M., Kothapalli, N. R., Lanier, H. C., Freeman, E. K., Ratliff, L., Hillermann, E., & Martin, C. (2021b). Positioning Humanity before Progress: Students’ and Mentors’ Perceptions of the COVID-19 Impact on Undergraduate Research. Scholarship and Practice of Undergraduate Research, 5(1), 31–38.",0.6233766233766234
277 : The Perspective of Undergraduate Research Participant Pool Nonparticipants.,"Rocchi, M., Beaudry, S. G., Anderson, Craig, & Pelletier, L. G. (2016b). The Perspective of Undergraduate Research Participant Pool Nonparticipants. Teaching of Psychology, 43(4), 285–293.",0.6229508196721312
243 : Student and Faculty Perceptions of Undergraduate Research Experiences in Computing,"Barker, L. (2009a). Student and Faculty Perceptions of Undergraduate Research Experiences in Computing. ACM Transactions on Computing Education, 9(1), 1–28. https://doi.org/10.1145/1513593.1513598",0.6222222222222222
302 : Undergraduate Research Experiences From a Longitudinal Perspective.,"Harsh, J. A., Maltese, A. V., & Tai, R. H. (2011b). Undergraduate Research Experiences From a Longitudinal Perspective. Journal of College Science Teaching, 41(1), 84–91.",0.6210045662100456
11 : A Developmental Model of Research Mentoring.,"Revelo, R. A., & Loui, M. C. (2016b). A Developmental Model of Research Mentoring. College Teaching, 64(3), 119–129.",0.6206896551724138
294 : Uncovering Students' Preconceptions of Undergraduate Research Experiences,"Adedokun, O. A., & Burgess, W. D. (2011b). Uncovering Students’ Preconceptions of Undergraduate Research Experiences. Journal of STEM Education: Innovations & Research, 12(5/6), 12–22.",0.6192468619246861
"114 : Engineering Students' Beliefs About Research~ Sex Differences, Personality, and Career Plans.","Woodcock, A., Graziano, W. G., Branch, S. E., Ngambeki, I., & Evangelou, D. (2012b). Engineering Students’ Beliefs About Research: Sex Differences, Personality, and Career Plans. Journal of Engineering Education, 101(3), 495–511.",0.6185567010309279
193 : MACES Undergraduate Research Fellowship Program~ Integrating Research and Education.,"Gueorguieva, P., Ghosh, S., Martini, A., & Lu, J. (2020b). MACES Undergraduate Research Fellowship Program: Integrating Research and Education. Journal of STEM Education: Innovations & Research, 21(2), 42–48.",0.6171003717472119
170 : Incorporating research into the undergraduate wildlife management curriculum.,"Ortiz, J. L., Conkey, A. A. T., Brennan, L. A., Fedynich, L., & Green, M. (2020b). Incorporating research into the undergraduate wildlife management curriculum. Natural Sciences Education, 49(1), 1–13.",0.616600790513834
146 : Hierarchical Mentoring~ A Transformative Strategy for Improving Diversity and Retention in Undergraduate STEM Disciplines.,"Wilson, Z., Holmes, L., deGravelles, K., Sylvain, M., Batiste, L., Johnson, M., McGuire, S., Pang, S., & Warner, I. (2012a). Hierarchical Mentoring: A Transformative Strategy for Improving Diversity and Retention in Undergraduate STEM Disciplines. Journal of Science Education & Technology, 21(1), Article 1.",0.6157760814249363
267 : The Impact Of Undergraduate Research Experiences On Participants' Career Decisions.,"Mastronardi, M., Borrego, M., Choe, N., & Hartman, R. (2021b). The Impact Of Undergraduate Research Experiences On Participants’ Career Decisions. Journal of STEM Education: Innovations & Research, 22(2), 75–82.",0.6125461254612546
241 : Student and Faculty Member Engagement in Undergraduate Research.,"Webber, K., Nelson Laird, T., & BrckaLorenz, A. (2013b). Student and Faculty Member Engagement in Undergraduate Research. Research in Higher Education, 54(2), 227–249.",0.6111111111111112
308 : Undergraduate research programs build skills for diverse students,"Bruthers, C. B., Hedman, E. L., & Matyas, M. L. (2021c). Undergraduate research programs build skills for diverse students. Advances in Physiology Education, 45(2), 399–408.",0.6063348416289592
76 : Course-Based Undergraduate Research In Upper-Level Engineering Electives~ A Case Study.,"Harris, D. M., Schlueter-Kuck, K., Austin, E., & Cohen, K. L. (2021b). Course-Based Undergraduate Research In Upper-Level Engineering Electives: A Case Study. Journal of STEM Education: Innovations & Research, 22(3), 46–55.",0.6056338028169014
94 : Developing Prerequisite Skills in a CURE through Competency-Based Assignments (2) (2),"Eich, E., Catanese, D. J., Jr., King, B., & Beier, M. E. (2022b). Developing Prerequisite Skills in a CURE through Competency-Based Assignments. Scholarship and Practice of Undergraduate Research, 6(2), 57–65.",0.6044776119402985
255 : Survey of Undergraduate Research Experiences (SURE)~ First Findings,"Lopatto, D. (2004). Survey of Undergraduate Research Experiences (SURE): First Findings. Cell Biology Education, 3(4), 270–277. https://doi.org/10.1187/cbe.04-07-0045",0.6027397260273972
266 : The Impact of Undergraduate Research Experience Intensity on Measures of Student Success.,"Chamely-Wiik, D., Ambrosio, A., Baker, T., Ghannes, A., & Soberon, J. (2023b). The Impact of Undergraduate Research Experience Intensity on Measures of Student Success. Journal of the Scholarship of Teaching & Learning, 23(1), 14–30.",0.6020066889632107
93 : Developing Prerequisite Skills in a CURE through Competency-Based Assignments (2),"Eich, E., Catanese, D. J., Jr., King, B., & Beier, M. E. (2022b). Developing Prerequisite Skills in a CURE through Competency-Based Assignments. Scholarship and Practice of Undergraduate Research, 6(2), 57–65.",0.6015037593984962
175 : Integrating Undergraduate Research into Economics General Education.,"Simkins, Z., Mahjabeen, R., & Mahmud, S. (2016b). Integrating Undergraduate Research into Economics General Education. Council on Undergraduate Research Quarterly, 37(2), 11–18.",0.6
42 : Approaching Undergraduate Research with Students Who Are Deaf and Hard-of-Hearing,"Gehret, A. U., Trussell, J. W., & Michel, L. V. (2017b). Approaching Undergraduate Research with Students Who Are Deaf and Hard-of-Hearing. Journal of Science Education for Students with Disabilities, 20(1), 20–35.",0.5992779783393501
201 : Negotiating Peer Mentoring Roles in Undergraduate Research Lab Settings.,Negotiating Peer Mentoring Roles in Undergraduate Research Lab Settings. (2014). https://search.ebscohost.com/login.aspx?direct=true&db=eue&AN=100015728&site=ehost-live,0.5991561181434599
92 : Developing Prerequisite Skills in a CURE through Competency-Based Assignments,"Eich, E., Catanese, D. J., Jr., King, B., & Beier, M. E. (2022b). Developing Prerequisite Skills in a CURE through Competency-Based Assignments. Scholarship and Practice of Undergraduate Research, 6(2), 57–65.",0.5984848484848485
244 : STUDENT EFFORT IN AND PERCEIVED BENEFITS FROM UNDERGRADUATE RESEARCH.,"SALSMAN, N., DULANEY, C. L., CHINTA, R., ZASCAVAGE, V., & JOSHI, H. (2013b). STUDENT EFFORT IN AND PERCEIVED BENEFITS FROM UNDERGRADUATE RESEARCH. College Student Journal, 47(1), 202–211.",0.5982905982905983
304 : Undergraduate Research in High-Altitude Ballooning at an Urban Community College,"Higgins, T. B., Beck-Winchatz, B., Davis, M., & Kruger, A. (2018b). Undergraduate Research in High-Altitude Ballooning at an Urban Community College. Scholarship and Practice of Undergraduate Research, 1(3), 57–65.",0.5942028985507246
95 : Developing Prerequisite Skills in a CURE through Competency-Based Assignments (3),"Eich, E., Catanese, D. J., Jr., King, B., & Beier, M. E. (2022b). Developing Prerequisite Skills in a CURE through Competency-Based Assignments. Scholarship and Practice of Undergraduate Research, 6(2), 57–65.",0.5939849624060151
119 : Evaluating Research Self-Efficacy in Undergraduate Students~ Experience Matters.,"Hill, H. M. M., Zwahr-Castro, J., & Gonzalez III, A. (2022b). Evaluating Research Self-Efficacy in Undergraduate Students: Experience Matters. Journal of the Scholarship of Teaching & Learning, 22(1), 67–80.",0.5939849624060151
1 : A 3+8 Model of Undergraduate Research for Community College STEM Majors.,"Leggett-Robinson, P. M., Reid Mooring, S., & Villa, B. C. (2015). A 3+8 Model of Undergraduate Research for Community College STEM Majors. Journal of College Science Teaching, 44(4), Article 4.",0.5934959349593496
254 : Supporting STEM Transfer Students through Cross-Institutional Undergraduate Research Experiences,"Gamage, K., McCall, J., Daigle, H., & Miller, C. (2022b). Supporting STEM Transfer Students through Cross-Institutional Undergraduate Research Experiences. Journal of Geoscience Education, 70(3), 339–353. https://doi.org/10.1080/10899995.2021.2005510",0.5932721712538226
115 : Engineering Students' Epistemic Cognition in a Research Environment.,"FABER, C., VARGAS, P., & BENSON, L. (2016a). Engineering Students’ Epistemic Cognition in a Research Environment. International Journal of Engineering Education, 32(6), Article 6.",0.591304347826087
8 : A Crash Course in Undergraduate Research.,"Lopatto, D. (2003). The Essential Features of Undergraduate Research.",0.5904761904761905
125 : Examining Perspectives of Faculty and Students Engaging in Undergraduate Research.,"Myers, J., Sawyer, A. G., Dredger, K., Barnes, S. K., & Wilson, R. (2018b). Examining Perspectives of Faculty and Students Engaging in Undergraduate Research. Journal of the Scholarship of Teaching & Learning, 18(1), 136–149.",0.5886524822695035
3 : A case study of a novel summer bridge program to prepare transfer students for research in biological sciences.,"Zuckerman, A. L., Juavinett, A. L., Macagno, E. R., Bloodgood, B. L., Gaasterland, T., Artis, D., & Lo, S. M. (2022b). A case study of a novel summer bridge program to prepare transfer students for research in biological sciences. Disciplinary & Interdisciplinary Science Education Research, 4(1), 1–22.",0.5873015873015873
251 : Students with Disabilities in Life Science Undergraduate Research Experiences~ Challenges and Opportunities,"Gin, L. E., Pais, D., Cooper, K. M., & Brownell, S. E. (2022b). Students with Disabilities in Life Science Undergraduate Research Experiences: Challenges and Opportunities. CBE - Life Sciences Education, 21(2). https://doi.org/10.1187/cbe.21-07-0196",0.5861027190332326
53 : Building a Culture of Undergraduate Research~A Case Study,"Lopatto, D. (2003). The Essential Features of Undergraduate Research.",0.5853658536585366
52 : Building a Culture of Undergraduate Research~ A Case Study,"Lopatto, D. (2003). The Essential Features of Undergraduate Research.",0.5853658536585366
155 : Impact of the INBRE summer student mentored research program on undergraduate students in Arkansas.,"McSweeney, J. C., Hudson, T. J., Prince, L., Beneš, H., Tackett, A. J., Robinson, C. M., Koeppe, R., & Cornett, L. E. (2018a). Impact of the INBRE summer student mentored research program on undergraduate students in Arkansas. Advances in Physiology Education, 42(1), Article 1.",0.5847953216374269
"28 : A Water Quality Study in Rutherford County, Tennessee~ Student Group Project","James, R. R., Ogden, A. E., & DiVincenzo, J. P. (2006a). A Water Quality Study in Rutherford County, Tennessee: Student Group Project. Journal of Natural Resources and Life Sciences Education, 35, 118–126.",0.5846153846153846
2 : A Case of Reform~ The Undergraduate Research Collaboratives.,"Horsch, E., St. John, M., & Christensen, R. L. (2012b). A Case of Reform: The Undergraduate Research Collaboratives. Journal of College Science Teaching, 41(5), 38–43.",0.5825242718446602
247 : Student Perceptions of Mentoring Practices During Undergraduate Research Experiences.,"Speth, C., Ramirez II, S., Ibach, R., Lee, D., Sandall, L., Mamo, M., Keshwani, J., Lambe, D., Matkin, G., & Schacht, W. (2022a). Student Perceptions of Mentoring Practices During Undergraduate Research Experiences. NACTA Journal, 66, 93–102.",0.5821917808219178
123 : Evaluation of the Research Experiences for Undergraduates (REU) Sites Program.,"Beninson, L. A., Koski, J., Villa, E., Faram, R., & O’Connor, S. E. (2011b). Evaluation of the Research Experiences for Undergraduates (REU) Sites Program. Council on Undergraduate Research Quarterly, 32(1), 43–48.",0.5811320754716981
245 : Student Identities in Authentic Course- Based Undergraduate Research Experience.,"Mraz-Craig, J. A., Daniel, K. L., Bucklin, C. J., Mishra, C., Ali, L., & Clase, K. L. (2018b). Student Identities in Authentic Course- Based Undergraduate Research Experience. Journal of College Science Teaching, 48(1), 68–75.",0.5797101449275363
210 : Pathways over Time~ Functional Genomics Research in an Introductory Laboratory Course,"Reeves, T. D., Warner, D. M., Ludlow, L. H., & O’Connor, C. M. (2018b). Pathways over Time: Functional Genomics Research in an Introductory Laboratory Course. CBE - Life Sciences Education, 17(1), 1–14. https://doi.org/10.1187/cbe.17-01-0012",0.5752508361204013
47 : Benefits of Undergraduate Research Experiences.,"Susan H. Russell, Hancock, M. P., & McCullough, J. (2007b). Benefits of Undergraduate Research Experiences. Science, 316(5824), 548–549.",0.5748502994011976
57 : Can Undergraduate Research Participation Reduce the Equity Gap~,"Bhattacharyya, P., & Chan, C. W. M. (2021b). Can Undergraduate Research Participation Reduce the Equity Gap? Journal of the Scholarship of Teaching & Learning, 21(1), 287–300.",0.5701357466063348
268 : The Impact of Undergraduate Research on Academic Success,"Lopatto, D. (2003). The Essential Features of Undergraduate Research.",0.5691056910569106
22 : A novel undergraduate biomedical laboratory course concept in synergy with ongoing faculty research.,"Schot, W. D., Hegeman, M. A., ten Broeke, T., Valentijn, F. A., Meijerman, I., Prins, F. J., Dictus, W. J. A. G., & Bovenschen, N. (2021b). A novel undergraduate biomedical laboratory course concept in synergy with ongoing faculty research. Biochemistry & Molecular Biology Education, 49(5), 758–767.",0.5666666666666667
236 : Seeding undergraduate research experience~ From Georgia Tech to KFUPM case study.,"Al-Ghadhban, S., Muqaibel, A., Alregib, G., & Al-Shaikhi, A. (2018b). Seeding undergraduate research experience: From Georgia Tech to KFUPM case study. International Journal of Electrical Engineering Education, 55(4), 313–323.",0.5644599303135889
134 : Extending the Reach of the STARs (Students Tackling Advanced Research).,"Posillico, C., Stilwell, S., Quigley, J., Carr, C., Chadwick, S., Lustig, C., & Shah, P. (2023b). Extending the Reach of the STARs (Students Tackling Advanced Research). Teaching of Psychology, 50(4), 433–440.",0.5622489959839357
283 : The Structure of Mentoring in Undergraduate Research~ Multi-Mentor Models,"Lopatto, D. (2003). The Essential Features of Undergraduate Research.",0.5611510791366906
151 : How Well Do Undergraduate Research Programs Promote Engagement and Success of Students~,"Fechheimer, M., Webber, K., & Kleiber, P. B. (2011a). How Well Do Undergraduate Research Programs Promote Engagement and Success of Students? CBE - Life Sciences Education, 10(2), Article 2. https://doi.org/10.1187/cbe.10-10-0130",0.5608108108108109
305 : Undergraduate research internships~ Veterinary students' experiences and the relation with internship quality.,"Lopatto, D. (2010b). Undergraduate Research as a High-Impact Student Experience. Peer Review, 12(2), 27–30.",0.5576923076923077
77 : Creating a Biology ~Studio~ to Promote Undergraduate Research,"Hawkins, M. B., Ferzli, M., & Paciulli, L. (2017b). Creating a Biology “Studio” to Promote Undergraduate Research. Scholarship and Practice of Undergraduate Research, 1(2), 5–11.",0.5570776255707762
90 : Developing Collaboration Skills in Team Undergraduate Research Experiences.,"Sturner, K. K., Bishop, P., & Lenhart, S. M. (2017b). Developing Collaboration Skills in Team Undergraduate Research Experiences. Primus: Problems, Resources & Issues in Mathematics Undergraduate Studies, 27(3), 370–388.",0.5567765567765568
321 : Understanding Undergraduate Research Experiences from the Student Perspective~ A Phenomenological Study of a Summer Student Research Program.,"Harsh, J. A., Maltese, A. V., & Tai, R. H. (2011b). Undergraduate Research Experiences From a Longitudinal Perspective. Journal of College Science Teaching, 41(1), 84–91.",0.5547945205479452
156 : Impact of Undergraduate Research Experience in Engineering.,"ZYDNEY, A. L., BENNETT, J. S., SHAHID, A., & BAUER, K. W. (2002b). Impact of Undergraduate Research Experience in Engineering. Journal of Engineering Education, 91(2), 151–157.",0.5514018691588785
328 : What We Know and What We Need to Know about Undergraduate Research,"Haeger, H., Banks, J. E., Smith, C., & Armstrong-Land, M. (2020b). What We Know and What We Need to Know about Undergraduate Research. Scholarship and Practice of Undergraduate Research, 3(4), 62–69.",0.5506072874493927
161 : Implementing a species‐specific undergraduate research program.,"Lopatto, D. (2003). The Essential Features of Undergraduate Research.",0.5426356589147286
211 : Pathways to Undergraduate Research Experiences~ a Multi-Institutional Study.,"Mahatmya, D., Morrison, J., Jones, R., Garner, P., Davis, S., Manske, J., Berner, N., Johnson, A., & Ditty, J. (2017b). Pathways to Undergraduate Research Experiences: A Multi-Institutional Study. Innovative Higher Education, 42(5/6), 491–504.",0.5422535211267606
292 : Translatable Research Group-Based Undergraduate Research Program for Lower-Division Students,"Kaul, G., & Pratt, C. (2010). Undergraduate Research Learning Communities for First-Year and Lower-Division Students. Peer Review, 12(2), Article 2.",0.5414847161572053
263 : The Impact of Early Participation in Undergraduate Research Experiences on Multiple Measures of Premed Path Success,"Ishiyama, J. (2002b). Does Early Participation in Undergraduate Research Benefit Social Science and Humanities Students? College Student Journal, 36(3), 380–386.",0.5407407407407407
230 : Research Group-Led Undergraduate Research Program~ Analyzing and Improving a Versatile Springboard for First-Year Undergraduates,"Calvin, J. J., Ondry, J. C., Dahl, J. C., Sedlak, A. B., McKeown-Green, A., Wang, X., Crook, M. F., Gleason, S. P., Hauwiller, M. R., Baranger, A. M., & Alivisatos, A. P. (2022b). Research Group-Led Undergraduate Research Program: Analyzing and Improving a Versatile Springboard for First-Year Undergraduates. Journal of Chemical Education, 99(2), 799–809. https://doi.org/10.1021/acs.jchemed.1c01065",0.5366876310272537
14 : A High-Enrollment Course-Based Undergraduate Research Experience Improves Student Conceptions of Scientific Thinking and Ability to Interpret Data,"Kinner, D., & Lord, M. (2018a). Student-Perceived Gains in Collaborative, Course-Based Undergraduate Research Experiences in the Geosciences. Journal of College Science Teaching, 48(2), Article 2.",0.5349544072948328
171 : Increasing student involvement in research~ a collaborative approach between faculty and students.,"Knight, S. L., Hale, R. L., Chisholm, LeAnn. J., Moss, P., Rolf, C., & Wenner, L. (2021b). Increasing student involvement in research: A collaborative approach between faculty and students. International Journal of Nursing Education Scholarship, 18(1), 1–9.",0.5337423312883436
72 : Course-based undergraduate research experiences are a viable approach to increase access to research experiences in biology.,"Mordacq, J. C., Drane, D. L., Swarat, S. L., & Lo, S. M. (2017a). Development of Course-Based Undergraduate Research Experiences Using a Design-Based Approach. Journal of College Science Teaching, 46(4), Article 4.",0.5333333333333333
181 : Investigating Graduate Education and Undergraduate Research Intentions of College Science Students.,"Griswold, W. (2019b). Launching Sustainability Leadership: Long-Term Impacts on Educational and Career Paths in Undergraduate Research Experiences. Journal of College Science Teaching, 49(1), 19–23.",0.532871972318339
65 : Connecting Identity with Research~ Socializing Students of Color Towards Seeing Themselves as Scholars.,"Luedke, C. L., Collom, G. D., McCoy, D. L., Lee-Johnson, J., & Winkle-Wagner, R. (2019a). Connecting Identity with Research: Socializing Students of Color Towards Seeing Themselves as Scholars. Review of Higher Education, 42(4), Article 4.",0.526984126984127
197 : Measuring Integrated Understanding of Undergraduate Chemistry Research Experiences~ Assessing Oral and Written Research Artifacts,"Linn, M. C., Palmer, E., Baranger, A., Gerard, E., & Stone, E. (2015a). Undergraduate research experiences: Impacts and opportunities. Science, 347(6222), Article 6222.",0.5255474452554745
140 : Fostering Faculty Diversity by Supporting Access to Graduate Study in Education,"Henderson, L., Silver, B. R., Booren, L., Rimm-Kaufman, S. E., & Wyckoff, J. (2020a). Fostering Faculty Diversity by Supporting Access to Graduate Study in Education. In Grantee Submission (2488226026; ED608333). https://doi.org/10.1353/csd.2020.0065",0.5245901639344263
"17 : A Low-Cost, In Silico Nutritional Genomics Course-Based Undergraduate Research Experience Applicable to Multiple Disciplines","Teter, K. (2023a). Science communication from a course‐based undergraduate research experience. Biochemistry & Molecular Biology Education, 51(4), Article 4.",0.5239852398523985
